architecture,candidate_set_outcome,exact_accepted_row,expected_candidate_joint_fit,expected_candidate_rank,expected_candidate_scored_mass,expected_candidate_strength,expected_conflicting_action_margin,expected_minimum_pairwise_margin,expected_row_candidate_set_eligibility,expected_row_exact_eligibility,lexical_ordering_affected_outcome,observation_action,observation_row,runner_up_row,runner_up_strength,semantic_tie_rows,semantic_tie_size,winner_row,winner_strength,winner_superiority_margin
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,0.4313725531101227,-0.4313725531101227,True,False,True,RIGHT,tank=0|target=5|cooldown=0,tank=0|target=5|cooldown=1,1.0,"[""tank=0|target=5|cooldown=0"", ""tank=0|target=5|cooldown=1""]",2,tank=0|target=5|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,0.4313725531101227,-0.4313725531101227,True,False,True,RIGHT,tank=0|target=5|cooldown=1,tank=0|target=5|cooldown=0,1.0,"[""tank=0|target=5|cooldown=1"", ""tank=0|target=5|cooldown=0""]",2,tank=0|target=5|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,0.4313725531101227,0.0,True,False,True,RIGHT,tank=0|target=6|cooldown=0,tank=0|target=6|cooldown=1,1.0,"[""tank=0|target=6|cooldown=0"", ""tank=0|target=6|cooldown=1""]",2,tank=0|target=6|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,0.4313725531101227,0.0,True,False,True,RIGHT,tank=0|target=6|cooldown=1,tank=0|target=6|cooldown=0,1.0,"[""tank=0|target=6|cooldown=1"", ""tank=0|target=6|cooldown=0""]",2,tank=0|target=6|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,0.7320261498292288,0.47058823704719543,True,False,True,STAY,tank=0|target=none|cooldown=0,tank=0|target=none|cooldown=1,1.0,"[""tank=0|target=none|cooldown=0"", ""tank=0|target=none|cooldown=1""]",2,tank=0|target=none|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,0.7320261498292288,0.47058823704719543,True,False,True,STAY,tank=0|target=none|cooldown=1,tank=0|target=none|cooldown=0,1.0,"[""tank=0|target=none|cooldown=1"", ""tank=0|target=none|cooldown=0""]",2,tank=0|target=none|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=1|target=0|cooldown=0,tank=1|target=0|cooldown=1,1.0,"[""tank=1|target=0|cooldown=0"", ""tank=1|target=0|cooldown=1""]",2,tank=1|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=1|target=0|cooldown=1,tank=1|target=0|cooldown=1,1.0,"[""tank=1|target=0|cooldown=0"", ""tank=1|target=0|cooldown=1""]",2,tank=1|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,FIRE,tank=1|target=1|cooldown=0,tank=1|target=1|cooldown=1,1.0,"[""tank=1|target=1|cooldown=0"", ""tank=1|target=1|cooldown=1""]",2,tank=1|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,STAY,tank=1|target=1|cooldown=1,tank=1|target=1|cooldown=1,1.0,"[""tank=1|target=1|cooldown=0"", ""tank=1|target=1|cooldown=1""]",2,tank=1|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.5322128874914986,True,False,True,RIGHT,tank=1|target=2|cooldown=0,tank=1|target=2|cooldown=1,1.0,"[""tank=1|target=2|cooldown=0"", ""tank=1|target=2|cooldown=1""]",2,tank=1|target=2|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.5322128874914986,True,False,True,RIGHT,tank=1|target=2|cooldown=1,tank=1|target=2|cooldown=0,1.0,"[""tank=1|target=2|cooldown=1"", ""tank=1|target=2|cooldown=0""]",2,tank=1|target=2|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.5322128874914986,True,False,True,RIGHT,tank=1|target=3|cooldown=0,tank=1|target=3|cooldown=1,1.0,"[""tank=1|target=3|cooldown=0"", ""tank=1|target=3|cooldown=1""]",2,tank=1|target=3|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.5322128874914986,True,False,True,RIGHT,tank=1|target=3|cooldown=1,tank=1|target=3|cooldown=0,1.0,"[""tank=1|target=3|cooldown=1"", ""tank=1|target=3|cooldown=0""]",2,tank=1|target=3|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.5322128874914986,True,False,True,RIGHT,tank=1|target=4|cooldown=0,tank=1|target=4|cooldown=1,1.0,"[""tank=1|target=4|cooldown=0"", ""tank=1|target=4|cooldown=1""]",2,tank=1|target=4|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.5322128874914986,True,False,True,RIGHT,tank=1|target=4|cooldown=1,tank=1|target=4|cooldown=0,1.0,"[""tank=1|target=4|cooldown=1"", ""tank=1|target=4|cooldown=0""]",2,tank=1|target=4|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.4313725531101227,True,False,True,RIGHT,tank=1|target=5|cooldown=0,tank=1|target=5|cooldown=1,1.0,"[""tank=1|target=5|cooldown=0"", ""tank=1|target=5|cooldown=1""]",2,tank=1|target=5|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.4313725531101227,True,False,True,RIGHT,tank=1|target=5|cooldown=1,tank=1|target=5|cooldown=0,1.0,"[""tank=1|target=5|cooldown=1"", ""tank=1|target=5|cooldown=0""]",2,tank=1|target=5|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=1|target=6|cooldown=0,tank=1|target=6|cooldown=1,1.0,"[""tank=1|target=6|cooldown=0"", ""tank=1|target=6|cooldown=1""]",2,tank=1|target=6|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=1|target=6|cooldown=1,tank=1|target=6|cooldown=0,1.0,"[""tank=1|target=6|cooldown=1"", ""tank=1|target=6|cooldown=0""]",2,tank=1|target=6|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=1|target=none|cooldown=0,tank=1|target=none|cooldown=1,1.0,"[""tank=1|target=none|cooldown=0"", ""tank=1|target=none|cooldown=1""]",2,tank=1|target=none|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=1|target=none|cooldown=1,tank=1|target=none|cooldown=0,1.0,"[""tank=1|target=none|cooldown=1"", ""tank=1|target=none|cooldown=0""]",2,tank=1|target=none|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=2|target=0|cooldown=0,tank=2|target=0|cooldown=1,1.0,"[""tank=2|target=0|cooldown=0"", ""tank=2|target=0|cooldown=1""]",2,tank=2|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=2|target=0|cooldown=1,tank=2|target=0|cooldown=1,1.0,"[""tank=2|target=0|cooldown=0"", ""tank=2|target=0|cooldown=1""]",2,tank=2|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=2|target=1|cooldown=0,tank=2|target=1|cooldown=1,1.0,"[""tank=2|target=1|cooldown=0"", ""tank=2|target=1|cooldown=1""]",2,tank=2|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=2|target=1|cooldown=1,tank=2|target=1|cooldown=1,1.0,"[""tank=2|target=1|cooldown=0"", ""tank=2|target=1|cooldown=1""]",2,tank=2|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,FIRE,tank=2|target=2|cooldown=0,tank=2|target=2|cooldown=1,1.0,"[""tank=2|target=2|cooldown=0"", ""tank=2|target=2|cooldown=1""]",2,tank=2|target=2|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,STAY,tank=2|target=2|cooldown=1,tank=2|target=2|cooldown=1,1.0,"[""tank=2|target=2|cooldown=0"", ""tank=2|target=2|cooldown=1""]",2,tank=2|target=2|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.5322128874914986,True,False,True,RIGHT,tank=2|target=3|cooldown=0,tank=2|target=3|cooldown=1,1.0,"[""tank=2|target=3|cooldown=0"", ""tank=2|target=3|cooldown=1""]",2,tank=2|target=3|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.5322128874914986,True,False,True,RIGHT,tank=2|target=3|cooldown=1,tank=2|target=3|cooldown=0,1.0,"[""tank=2|target=3|cooldown=1"", ""tank=2|target=3|cooldown=0""]",2,tank=2|target=3|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.5322128874914986,True,False,True,RIGHT,tank=2|target=4|cooldown=0,tank=2|target=4|cooldown=1,1.0,"[""tank=2|target=4|cooldown=0"", ""tank=2|target=4|cooldown=1""]",2,tank=2|target=4|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.5322128874914986,True,False,True,RIGHT,tank=2|target=4|cooldown=1,tank=2|target=4|cooldown=0,1.0,"[""tank=2|target=4|cooldown=1"", ""tank=2|target=4|cooldown=0""]",2,tank=2|target=4|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.4313725531101227,True,False,True,RIGHT,tank=2|target=5|cooldown=0,tank=2|target=5|cooldown=1,1.0,"[""tank=2|target=5|cooldown=0"", ""tank=2|target=5|cooldown=1""]",2,tank=2|target=5|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.4313725531101227,True,False,True,RIGHT,tank=2|target=5|cooldown=1,tank=2|target=5|cooldown=0,1.0,"[""tank=2|target=5|cooldown=1"", ""tank=2|target=5|cooldown=0""]",2,tank=2|target=5|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=2|target=6|cooldown=0,tank=2|target=6|cooldown=1,1.0,"[""tank=2|target=6|cooldown=0"", ""tank=2|target=6|cooldown=1""]",2,tank=2|target=6|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=2|target=6|cooldown=1,tank=2|target=6|cooldown=0,1.0,"[""tank=2|target=6|cooldown=1"", ""tank=2|target=6|cooldown=0""]",2,tank=2|target=6|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=2|target=none|cooldown=0,tank=2|target=none|cooldown=1,1.0,"[""tank=2|target=none|cooldown=0"", ""tank=2|target=none|cooldown=1""]",2,tank=2|target=none|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=2|target=none|cooldown=1,tank=2|target=none|cooldown=0,1.0,"[""tank=2|target=none|cooldown=1"", ""tank=2|target=none|cooldown=0""]",2,tank=2|target=none|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=3|target=0|cooldown=0,tank=3|target=0|cooldown=1,1.0,"[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1""]",2,tank=3|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=3|target=0|cooldown=1,tank=3|target=0|cooldown=1,1.0,"[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1""]",2,tank=3|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=3|target=1|cooldown=0,tank=3|target=1|cooldown=1,1.0,"[""tank=3|target=1|cooldown=0"", ""tank=3|target=1|cooldown=1""]",2,tank=3|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=3|target=1|cooldown=1,tank=3|target=1|cooldown=1,1.0,"[""tank=3|target=1|cooldown=0"", ""tank=3|target=1|cooldown=1""]",2,tank=3|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=3|target=2|cooldown=0,tank=3|target=2|cooldown=1,1.0,"[""tank=3|target=2|cooldown=0"", ""tank=3|target=2|cooldown=1""]",2,tank=3|target=2|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=3|target=2|cooldown=1,tank=3|target=2|cooldown=1,1.0,"[""tank=3|target=2|cooldown=0"", ""tank=3|target=2|cooldown=1""]",2,tank=3|target=2|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,FIRE,tank=3|target=3|cooldown=0,tank=3|target=3|cooldown=1,1.0,"[""tank=3|target=3|cooldown=0"", ""tank=3|target=3|cooldown=1""]",2,tank=3|target=3|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,STAY,tank=3|target=3|cooldown=1,tank=3|target=3|cooldown=1,1.0,"[""tank=3|target=3|cooldown=0"", ""tank=3|target=3|cooldown=1""]",2,tank=3|target=3|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.5322128874914986,True,False,True,RIGHT,tank=3|target=4|cooldown=0,tank=3|target=4|cooldown=1,1.0,"[""tank=3|target=4|cooldown=0"", ""tank=3|target=4|cooldown=1""]",2,tank=3|target=4|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.5322128874914986,True,False,True,RIGHT,tank=3|target=4|cooldown=1,tank=3|target=4|cooldown=0,1.0,"[""tank=3|target=4|cooldown=1"", ""tank=3|target=4|cooldown=0""]",2,tank=3|target=4|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.4313725531101227,True,False,True,RIGHT,tank=3|target=5|cooldown=0,tank=3|target=5|cooldown=1,1.0,"[""tank=3|target=5|cooldown=0"", ""tank=3|target=5|cooldown=1""]",2,tank=3|target=5|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.4313725531101227,True,False,True,RIGHT,tank=3|target=5|cooldown=1,tank=3|target=5|cooldown=0,1.0,"[""tank=3|target=5|cooldown=1"", ""tank=3|target=5|cooldown=0""]",2,tank=3|target=5|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=3|target=6|cooldown=0,tank=3|target=6|cooldown=1,1.0,"[""tank=3|target=6|cooldown=0"", ""tank=3|target=6|cooldown=1""]",2,tank=3|target=6|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=3|target=6|cooldown=1,tank=3|target=6|cooldown=0,1.0,"[""tank=3|target=6|cooldown=1"", ""tank=3|target=6|cooldown=0""]",2,tank=3|target=6|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=3|target=none|cooldown=0,tank=3|target=none|cooldown=1,1.0,"[""tank=3|target=none|cooldown=0"", ""tank=3|target=none|cooldown=1""]",2,tank=3|target=none|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=3|target=none|cooldown=1,tank=3|target=none|cooldown=0,1.0,"[""tank=3|target=none|cooldown=1"", ""tank=3|target=none|cooldown=0""]",2,tank=3|target=none|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=0|cooldown=0,tank=4|target=0|cooldown=1,1.0,"[""tank=4|target=0|cooldown=0"", ""tank=4|target=0|cooldown=1""]",2,tank=4|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=0|cooldown=1,tank=4|target=0|cooldown=1,1.0,"[""tank=4|target=0|cooldown=0"", ""tank=4|target=0|cooldown=1""]",2,tank=4|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=1|cooldown=0,tank=4|target=1|cooldown=1,1.0,"[""tank=4|target=1|cooldown=0"", ""tank=4|target=1|cooldown=1""]",2,tank=4|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=1|cooldown=1,tank=4|target=1|cooldown=1,1.0,"[""tank=4|target=1|cooldown=0"", ""tank=4|target=1|cooldown=1""]",2,tank=4|target=1|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=2|cooldown=0,tank=4|target=2|cooldown=1,1.0,"[""tank=4|target=2|cooldown=0"", ""tank=4|target=2|cooldown=1""]",2,tank=4|target=2|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=2|cooldown=1,tank=4|target=2|cooldown=1,1.0,"[""tank=4|target=2|cooldown=0"", ""tank=4|target=2|cooldown=1""]",2,tank=4|target=2|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=3|cooldown=0,tank=4|target=3|cooldown=1,1.0,"[""tank=4|target=3|cooldown=0"", ""tank=4|target=3|cooldown=1""]",2,tank=4|target=3|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=4|target=3|cooldown=1,tank=4|target=3|cooldown=1,1.0,"[""tank=4|target=3|cooldown=0"", ""tank=4|target=3|cooldown=1""]",2,tank=4|target=3|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,FIRE,tank=4|target=4|cooldown=0,tank=4|target=4|cooldown=1,1.0,"[""tank=4|target=4|cooldown=0"", ""tank=4|target=4|cooldown=1""]",2,tank=4|target=4|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,STAY,tank=4|target=4|cooldown=1,tank=4|target=4|cooldown=1,1.0,"[""tank=4|target=4|cooldown=0"", ""tank=4|target=4|cooldown=1""]",2,tank=4|target=4|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.4313725531101227,True,False,True,RIGHT,tank=4|target=5|cooldown=0,tank=4|target=5|cooldown=1,1.0,"[""tank=4|target=5|cooldown=0"", ""tank=4|target=5|cooldown=1""]",2,tank=4|target=5|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.4313725531101227,-0.4313725531101227,True,False,True,RIGHT,tank=4|target=5|cooldown=1,tank=4|target=5|cooldown=0,1.0,"[""tank=4|target=5|cooldown=1"", ""tank=4|target=5|cooldown=0""]",2,tank=4|target=5|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=4|target=6|cooldown=0,tank=4|target=6|cooldown=1,1.0,"[""tank=4|target=6|cooldown=0"", ""tank=4|target=6|cooldown=1""]",2,tank=4|target=6|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,RIGHT,tank=4|target=6|cooldown=1,tank=4|target=6|cooldown=0,1.0,"[""tank=4|target=6|cooldown=1"", ""tank=4|target=6|cooldown=0""]",2,tank=4|target=6|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=4|target=none|cooldown=0,tank=4|target=none|cooldown=1,1.0,"[""tank=4|target=none|cooldown=0"", ""tank=4|target=none|cooldown=1""]",2,tank=4|target=none|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,103.0,1.0,-0.03921568393707269,-0.3999999999999999,True,False,True,STAY,tank=4|target=none|cooldown=1,tank=4|target=none|cooldown=0,1.0,"[""tank=4|target=none|cooldown=1"", ""tank=4|target=none|cooldown=0""]",2,tank=4|target=none|cooldown=1,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=5|target=0|cooldown=0,tank=5|target=0|cooldown=1,1.0,"[""tank=5|target=0|cooldown=0"", ""tank=5|target=0|cooldown=1""]",2,tank=5|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,2,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=5|target=0|cooldown=1,tank=5|target=0|cooldown=1,1.0,"[""tank=5|target=0|cooldown=0"", ""tank=5|target=0|cooldown=1""]",2,tank=5|target=0|cooldown=0,1.0,0.0
A3,no_sufficient_evidence,,1.0,1,100.0,1.0,-0.5322128874914986,-0.5322128874914986,True,False,True,LEFT,tank=5|target=1|cooldown=0,tank=5|target=1|cooldown=1,1.0,"[""tank=5|target=1|cooldown=0"", ""tank=5|target=1|cooldown=1""]",2,tank=5|target=1|cooldown=0,1.0,0.0
